id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
4105,30, Private,455995, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
4106,27, Private,135296, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
4107,28, Private,189530, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States
4108,61, Private,74040, Bachelors,13, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, South
4109,30, Private,93973, 11th,7, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico
4110,55, Self-emp-inc,183884, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
4111,18, Private,311489, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,26, United-States
4112,48, Private,197836, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
4113,35, Private,105994, 11th,7, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States
4114,42, Private,198955, 9th,5, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,46, United-States
4115,27, Private,405177, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States
4116,49, Private,140826, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,50, ?
4117,20, Federal-gov,244689, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States
4118,58, ?,99131, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,7298,0,40, United-States
4119,53, Private,308082, Preschool,1, Never-married, Other-service, Not-in-family, White, Female,0,0,15, El-Salvador
4120,20, Private,126568, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
4121,31, Private,97723, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
4122,57, Private,197369, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
4123,56, Private,182142, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
4124,29, Private,199903, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States
4125,27, Private,65663, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States
4126,45, Private,377622, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
4127,24, Private,118514, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
4128,57, Private,358628, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States
4129,25, Local-gov,48317, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States
4130,23, Self-emp-inc,216889, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States
4131,38, Self-emp-not-inc,187098, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States
4132,70, ?,152837, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,20, United-States
4133,54, Private,127704, 7th-8th,4, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
4134,38, Federal-gov,178678, 10th,6, Divorced, Adm-clerical, Unmarried, White, Female,0,1380,50, United-States
4135,23, Private,103588, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States
4136,32, State-gov,308955, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States
4137,41, Private,470486, 1st-4th,2, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,1719,40, Mexico
4138,22, Private,228394, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States
4139,22, Private,197200, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States
4140,68, Self-emp-not-inc,198884, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States
4141,67, ?,106175, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States
4142,36, Private,379522, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany
4143,38, Self-emp-not-inc,126569, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,60, United-States
4144,34, Private,90409, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States
4145,39, Private,179481, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
4146,39, State-gov,126894, Doctorate,16, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,30, United-States
4147,28, Private,104870, Assoc-voc,11, Never-married, Other-service, Not-in-family, Black, Female,0,0,48, United-States
4148,26, Self-emp-inc,97952, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,80, United-States
4149,36, Private,181099, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
4150,33, Private,252708, 12th,8, Never-married, Sales, Other-relative, White, Female,0,0,40, Mexico
4151,53, Local-gov,177063, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
4152,22, Private,218415, Some-college,10, Never-married, Tech-support, Unmarried, White, Female,0,0,50, United-States
4153,20, ?,41035, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,60, United-States
4154,48, Private,35406, Assoc-voc,11, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States
4155,42, Private,200610, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,60, United-States
4156,30, Private,175878, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States
4157,22, Self-emp-inc,120753, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,50, United-States
4158,39, Private,185520, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States
4159,24, Private,354691, 12th,8, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
4160,44, Self-emp-not-inc,190290, Some-college,10, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,80, France
4161,55, Private,199212, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,5178,0,40, United-States
4162,56, Private,157786, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States
4163,61, Private,184167, 12th,8, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, United-States
4164,50, Private,243115, HS-grad,9, Married-spouse-absent, Adm-clerical, Other-relative, White, Female,0,0,40, United-States
4165,32, Local-gov,450141, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,0,1408,40, United-States
4166,31, Private,36222, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,65, United-States
4167,35, Private,164526, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
4168,42, Self-emp-not-inc,34161, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
4169,41, Self-emp-not-inc,33474, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States
4170,45, State-gov,160599, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
4171,30, Private,213226, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,27828,0,40, United-States
4172,23, State-gov,120172, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,48, United-States
4173,33, Private,49027, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States
4174,73, ?,73402, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States
4175,20, Private,175800, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States
4176,42, Private,222756, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Male,7430,0,40, United-States
4177,41, Private,94210, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,48, United-States
4178,53, Federal-gov,128141, Bachelors,13, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States
4179,20, Private,376416, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States
4180,32, Private,113453, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,24, United-States
4181,21, Private,86557, Some-college,10, Never-married, Sales, Other-relative, Other, Female,0,0,30, United-States
4182,43, Private,326701, 5th-6th,3, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, Mexico
4183,47, Local-gov,162236, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States
4184,64, ?,201368, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States
4185,23, Private,153643, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States
4186,26, Federal-gov,76491, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States
4187,20, Private,194102, Some-college,10, Never-married, Prof-specialty, Other-relative, White, Male,0,0,12, United-States
4188,44, Private,180019, HS-grad,9, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States
4189,29, Private,148429, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States
4190,40, Private,205680, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
4191,39, Private,368586, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Female,0,0,37, Puerto-Rico
4192,42, Private,243380, Masters,14, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States
4193,27, Private,70034, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States
4194,61, Private,181028, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18, United-States
4195,34, Private,127651, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
4196,21, Private,116657, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States
4197,26, ?,88513, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States
4198,38, Self-emp-not-inc,135020, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States
4199,49, Private,393715, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States
4200,44, Private,137367, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand
4201,23, Private,410439, HS-grad,9, Divorced, Prof-specialty, Own-child, White, Male,0,0,20, United-States
4202,38, Self-emp-not-inc,22245, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
4203,31, Private,226443, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,70, United-States
4204,72, Self-emp-not-inc,207889, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States
4205,34, Private,153927, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
4206,45, State-gov,255456, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, India
4207,40, Self-emp-not-inc,85668, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
4208,71, ?,158437, 5th-6th,3, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Hungary
4209,30, Private,183801, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
4210,43, Private,162887, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States
4211,26, Private,285367, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Male,4416,0,28, United-States
4212,31, Private,35985, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
4213,34, Private,130078, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,32, ?
4214,23, Private,202373, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States
4215,36, Local-gov,287821, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States
4216,35, Private,341943, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States
4217,46, Local-gov,127441, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States
4218,23, Private,309178, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
4219,52, Self-emp-not-inc,210377, 10th,6, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States
4220,27, Private,74056, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States
4221,61, Private,328881, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States
4222,27, Private,1490400, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
4223,18, Private,23940, Some-college,10, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States
4224,56, Private,70857, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
4225,22, Private,40052, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States
4226,41, Self-emp-not-inc,171351, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States
4227,58, Private,199067, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States
4228,20, Private,281608, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States
4229,75, Self-emp-inc,152519, Doctorate,16, Widowed, Prof-specialty, Not-in-family, White, Male,25124,0,20, United-States
4230,21, Private,142875, 10th,6, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States
4231,66, Self-emp-not-inc,51415, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,4931,0,98, United-States
4232,18, Self-emp-inc,352640, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States
4233,77, ?,153113, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,1455,0,25, United-States
4234,20, ?,318865, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States
4235,22, Private,311311, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,60, United-States
4236,49, ?,312552, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,2002,70, United-States
4237,22, Private,152744, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,10, United-States
4238,42, Self-emp-inc,149102, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
